TITLE,Ngb_ferric_NaP_pH6.0_pos_1_LCJG_020226
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,26/02/02
TIME,11:14:54
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
FIRSTX,  700.0000
LASTX,  200.0000
NPOINTS,    5001
FIRSTY,     1.82408
MAXY,   107.53758
MINY,  -171.80385
XYDATA
623.0000,2.45291,329.869
622.9000,2.36433,329.846
622.8000,2.34349,329.818
622.7000,2.30188,329.808
622.6000,2.44374,329.797
622.5000,2.32818,329.763
622.4000,2.40334,329.755
622.3000,2.37634,329.736
622.2000,2.29466,329.726
622.1000,2.24421,329.721
622.0000,2.40014,329.709
621.9000,2.42171,329.705
621.8000,2.39748,329.694
621.7000,2.36899,329.693
621.6000,2.17276,329.692
621.5000,2.24359,329.672
621.4000,2.32417,329.665
621.3000,2.36383,329.644
621.2000,2.37646,329.626
621.1000,2.32723,329.617
621.0000,2.22696,329.602
620.9000,2.2349,329.592
620.8000,2.18513,329.586
620.7000,2.19984,329.59
620.6000,2.18233,329.572
620.5000,2.30744,329.58
620.4000,2.28691,329.577
620.3000,2.44029,329.57
620.2000,2.38194,329.568
620.1000,2.36865,329.56
620.0000,2.30249,329.564
619.9000,2.17477,329.561
619.8000,2.13068,329.565
619.7000,2.08505,329.576
619.6000,2.14124,329.588
619.5000,2.27122,329.602
619.4000,2.34733,329.584
619.3000,2.24087,329.58
619.2000,2.24881,329.583
619.1000,2.24912,329.583
619.0000,2.28514,329.588
618.9000,2.21498,329.584
618.8000,2.22669,329.583
618.7000,2.12443,329.576
618.6000,2.11767,329.57
618.5000,2.20296,329.574
618.4000,2.22688,329.577
618.3000,2.37274,329.571
618.2000,2.30289,329.574
618.1000,2.1661,329.595
618.0000,2.16948,329.596
617.9000,2.17115,329.616
617.8000,2.04714,329.624
617.7000,2.17373,329.636
617.6000,2.19482,329.653
617.5000,2.08128,329.66
617.4000,2.12594,329.673
617.3000,2.04551,329.677
617.2000,1.97029,329.686
617.1000,1.98268,329.692
617.0000,2.0021,329.686
616.9000,2.01727,329.683
616.8000,1.88471,329.685
616.7000,1.94083,329.677
616.6000,1.93758,329.662
616.5000,1.94924,329.653
616.4000,1.99382,329.649
616.3000,1.92353,329.652
616.2000,1.85477,329.648
616.1000,1.91772,329.666
616.0000,1.93635,329.673
615.9000,2.01157,329.67
615.8000,1.96099,329.675
615.7000,2.04857,329.685
615.6000,2.19634,329.689
615.5000,2.19436,329.7
615.4000,2.17716,329.709
615.3000,2.22437,329.707
615.2000,2.19083,329.708
615.1000,2.07794,329.698
615.0000,2.04036,329.71
614.9000,2.15414,329.708
614.8000,2.10789,329.714
614.7000,2.10549,329.73
614.6000,2.21641,329.739
614.5000,2.1888,329.746
614.4000,2.06118,329.743
614.3000,2.08138,329.751
614.2000,2.12785,329.75
614.1000,2.04235,329.75
614.0000,1.91889,329.762
613.9000,2.02352,329.776
613.8000,2.03353,329.785
613.7000,1.95707,329.784
613.6000,1.82632,329.795
613.5000,1.83936,329.819
613.4000,1.96635,329.839
613.3000,1.9638,329.858
613.2000,1.94028,329.867
613.1000,2.00869,329.88
613.0000,1.93082,329.882
612.9000,1.90578,329.893
612.8000,1.92534,329.899
612.7000,1.81012,329.912
